source_row_index,package,group_id,dataset_class_id,model_class_index,class_name,split
3189,com.anniezc.uqchprbksymxg,com.anniezc.uqchprbksymxg,2,1,Banking Malware,train
3190,net.bving.dmsnsbabpvpvoco,net.bving.dmsnsbabpvpvoco,2,1,Banking Malware,train
3191,lbdzuixkgp.aygbyf.thvnvugihed,lbdzuixkgp.aygbyf.thvnvugihed,2,1,Banking Malware,train
3192,kosp.ynqekv.swdt,kosp.ynqekv.swdt,2,1,Banking Malware,train
3194,com.abstdsb.demo,com.abstdsb.demo,2,1,Banking Malware,train
3195,com.example.ibk,com.example.ibk,2,1,Banking Malware,train
3196,kuswhy.ozvhcy.zxzcwp,kuswhy.ozvhcy.zxzcwp,2,1,Banking Malware,train
3201,yukda.kvuaiq.dkfjc,yukda.kvuaiq.dkfjc,2,1,Banking Malware,train
3210,com.furof4d.pf984fu,com.furof4d.pf984fu,2,1,Banking Malware,train
3214,com.mkjshga141,com.mkjshga141,2,1,Banking Malware,train
3215,com.tnlvkfl.net,com.tnlvkfl.net,2,1,Banking Malware,train
3218,com.games.cocos.saj,com.games.cocos.saj,2,1,Banking Malware,train
3221,com.android.systgec,com.android.systgec,2,1,Banking Malware,train
3223,,__missing_package_row_3223,2,1,Banking Malware,train
3229,org.fkl.wgk,org.fkl.wgk,2,1,Banking Malware,train
3231,com.android.work.activity,com.android.work.activity,2,1,Banking Malware,train
3238,com.sandroid.todonote,com.sandroid.todonote,2,1,Banking Malware,train
3239,com.example.bs,com.example.bs,2,1,Banking Malware,train
3240,com.paobu.tiaosheng,com.paobu.tiaosheng,2,1,Banking Malware,train
3245,,__missing_package_row_3245,2,1,Banking Malware,train
3246,hvmgthfq.razrrpzkxbf.ephmrbreek,hvmgthfq.razrrpzkxbf.ephmrbreek,2,1,Banking Malware,train
3248,dong.shiand.kakaokr.bcapc.aptor,dong.shiand.kakaokr.bcapc.aptor,2,1,Banking Malware,train
3254,com.wjsrlwjs.kr,com.wjsrlwjs.kr,2,1,Banking Malware,train
3255,com.atomharbor.brownprint,com.atomharbor.brownprint,2,1,Banking Malware,train
3258,com.andmm01.andmm02,com.andmm01.andmm02,2,1,Banking Malware,train
3264,com.nhtjfqll.kr,com.nhtjfqll.kr,2,1,Banking Malware,train
3274,com.kentapps.theselftimer,com.kentapps.theselftimer,2,1,Banking Malware,train
3281,,__missing_package_row_3281,2,1,Banking Malware,train
3285,isngyx.uboewh.fedhwk,isngyx.uboewh.fedhwk,2,1,Banking Malware,train
3292,com.google.games.stores,com.google.games.stores,2,1,Banking Malware,train
3294,com.nhdhdkf.net,com.nhdhdkf.net,2,1,Banking Malware,train
3299,com.Tiomiyk7.Potzimk7,com.Tiomiyk7.Potzimk7,2,1,Banking Malware,train
3306,vyaga.kdufad.kyakev,vyaga.kdufad.kyakev,2,1,Banking Malware,train
3307,com.sdfge.wty,com.sdfge.wty,2,1,Banking Malware,train
3308,com.cash.apc.woori.kr.android.apd,com.cash.apc.woori.kr.android.apd,2,1,Banking Malware,train
3311,,__missing_package_row_3311,2,1,Banking Malware,train
3318,com.custom.lwp.MagictouchIcecubesinwaterone,com.custom.lwp.MagictouchIcecubesinwaterone,2,1,Banking Malware,train
3319,dlki.kaiv.nzza,dlki.kaiv.nzza,2,1,Banking Malware,train
3329,com.diolatzis.piyr,com.diolatzis.piyr,2,1,Banking Malware,train
3331,com.rexsee.kkc.xsezse,com.rexsee.kkc.xsezse,2,1,Banking Malware,train
3332,com.hana.google.kr.channel.korea.app,com.hana.google.kr.channel.korea.app,2,1,Banking Malware,train
3341,com.linhongjie.com,com.linhongjie.com,2,1,Banking Malware,train
3342,tnifot.zmcrph.yefzpn,tnifot.zmcrph.yefzpn,2,1,Banking Malware,train
3343,,__missing_package_row_3343,2,1,Banking Malware,train
3345,,__missing_package_row_3345,2,1,Banking Malware,train
3347,gaa.gbb.view,gaa.gbb.view,2,1,Banking Malware,train
3349,com.android.sce.smart,com.android.sce.smart,2,1,Banking Malware,train
3371,ru.system.android,ru.system.android,3,2,SMS Malware,train
3376,com.hamedia.gamestore,com.hamedia.gamestore,3,2,SMS Malware,train
3378,com.xeetj.voouoh,com.xeetj.voouoh,3,2,SMS Malware,train
3388,xgikgppv.ceqodeg,xgikgppv.ceqodeg,3,2,SMS Malware,train
3390,eiwoqu.ueoob,eiwoqu.ueoob,3,2,SMS Malware,train
3392,ru.install.opera,ru.install.opera,3,2,SMS Malware,train
3405,com.loadfon.filer,com.loadfon.filer,3,2,SMS Malware,train
3410,com.prestigio.achros,com.prestigio.achros,3,2,SMS Malware,train
3413,nmwurmoxc.vwtavlp,nmwurmoxc.vwtavlp,3,2,SMS Malware,train
3415,wap.syst.two,wap.syst.two,3,2,SMS Malware,train
3436,com.soft.android.appinstaller,com.soft.android.appinstaller,3,2,SMS Malware,train
3441,org.zhanyao.shoushike.wvga,org.zhanyao.shoushike.wvga,3,2,SMS Malware,train
3452,com.bratolubzet.stlstart,com.bratolubzet.stlstart,3,2,SMS Malware,train
3460,pushme.android,pushme.android,3,2,SMS Malware,train
3462,com.x25.cn.AgeTool,com.x25.cn.AgeTool,3,2,SMS Malware,train
3474,ru.getcorvin.mettir,ru.getcorvin.mettir,3,2,SMS Malware,train
3477,com.software.app,com.software.app,3,2,SMS Malware,train
3478,lOlOOo.IoOlCIoCllo,lOlOOo.IoOlCIoCllo,3,2,SMS Malware,train
3488,fhvm.vnnej,fhvm.vnnej,3,2,SMS Malware,train
3493,net.mwkekdsf,net.mwkekdsf,3,2,SMS Malware,train
3507,com.software.app,com.software.app,3,2,SMS Malware,train
3508,tp5x.WGt12,tp5x.WGt12,3,2,SMS Malware,train
3513,blue.water.id20150801,blue.water.id20150801,3,2,SMS Malware,train
3517,ru.zveryatki.stado,ru.zveryatki.stado,3,2,SMS Malware,train
3522,com.software.install,com.software.install,3,2,SMS Malware,train
3550,com.soft.android.appinstaller,com.soft.android.appinstaller,3,2,SMS Malware,train
3553,ru.install.opera,ru.install.opera,3,2,SMS Malware,train
3557,com.noname.ins,com.noname.ins,3,2,SMS Malware,train
3563,jp.bravo.honda,jp.bravo.honda,3,2,SMS Malware,train
3566,com.hamedia.gamestore,com.hamedia.gamestore,3,2,SMS Malware,train
3581,ee.maestro.slaming,ee.maestro.slaming,3,2,SMS Malware,train
3584,com.kinkymobile_nl.com,com.kinkymobile_nl.com,3,2,SMS Malware,train
3586,dfjg6.Gtr6H,dfjg6.Gtr6H,3,2,SMS Malware,train
3593,software.android,software.android,3,2,SMS Malware,train
3595,com.j2h3kj2h3jk2h3.The_Adventures_of_Tintin,com.j2h3kj2h3jk2h3.The_Adventures_of_Tintin,3,2,SMS Malware,train
3601,cdfs.sy,cdfs.sy,3,2,SMS Malware,train
3605,com.android.autointernet,com.android.autointernet,3,2,SMS Malware,train
3609,com.software.chrome,com.software.chrome,3,2,SMS Malware,train
3616,jp.bravo.honda,jp.bravo.honda,3,2,SMS Malware,train
3624,com.system.update_setting,com.system.update_setting,3,2,SMS Malware,train
3626,astyu.nbhjt,astyu.nbhjt,3,2,SMS Malware,train
3634,egb45.g4gYY,egb45.g4gYY,3,2,SMS Malware,train
3643,net.mwkekdsf,net.mwkekdsf,3,2,SMS Malware,train
3646,com.viploder.install,com.viploder.install,3,2,SMS Malware,train
3650,com.software.android.install,com.software.android.install,3,2,SMS Malware,train
3656,com.satismangrooup.stlstart,com.satismangrooup.stlstart,3,2,SMS Malware,train
3660,ru.anmarket,ru.anmarket,3,2,SMS Malware,train
3674,weather.app,weather.app,3,2,SMS Malware,train
3675,tpmcpil.ytsgijs,tpmcpil.ytsgijs,3,2,SMS Malware,train
3681,com.app.installer,com.app.installer,3,2,SMS Malware,train
3684,ekdrjuhjaih.qyofplge,ekdrjuhjaih.qyofplge,3,2,SMS Malware,train
3689,wizard.mobile,wizard.mobile,3,2,SMS Malware,train
3700,de.docherka.muter,de.docherka.muter,3,2,SMS Malware,train
3712,com.example.service,com.example.service,3,2,SMS Malware,train
3726,com.reg,com.reg,3,2,SMS Malware,train
3734,com.googleplay.app,com.googleplay.app,3,2,SMS Malware,train
3735,ru.install.opera,ru.install.opera,3,2,SMS Malware,train
3742,ru.zveryatki.stado,ru.zveryatki.stado,3,2,SMS Malware,train
3754,com.software.chrome,com.software.chrome,3,2,SMS Malware,train
3757,kjplwxewy.wqpwdbfu,kjplwxewy.wqpwdbfu,3,2,SMS Malware,train
3761,com.android.apps,com.android.apps,3,2,SMS Malware,train
3762,wizard.mobile,wizard.mobile,3,2,SMS Malware,train
3763,net.android.app,net.android.app,3,2,SMS Malware,train
3768,ru.app.android,ru.app.android,3,2,SMS Malware,train
3771,ouepxayhr.efutel,ouepxayhr.efutel,3,2,SMS Malware,train
3778,com.appdroid.sexyclipcpc33444,com.appdroid.sexyclipcpc33444,3,2,SMS Malware,train
3790,kjplwxewy.wqpwdbfu,kjplwxewy.wqpwdbfu,3,2,SMS Malware,train
3794,kudgofcpa.cdddbuto,kudgofcpa.cdddbuto,3,2,SMS Malware,train
3795,bhwoctrouva.ucxrqnd,bhwoctrouva.ucxrqnd,3,2,SMS Malware,train
3807,ouepxayhr.efutel,ouepxayhr.efutel,3,2,SMS Malware,train
3813,qffhro.himfnyda,qffhro.himfnyda,3,2,SMS Malware,train
3829,com.nullsoft.active,com.nullsoft.active,3,2,SMS Malware,train
3852,org.google.app,org.google.app,3,2,SMS Malware,train
3853,pmjwjd.ijtyuoo,pmjwjd.ijtyuoo,3,2,SMS Malware,train
3855,blue.water.id20160408,blue.water.id20160408,3,2,SMS Malware,train
3858,jqwnryufwbu.qlmpjr,jqwnryufwbu.qlmpjr,3,2,SMS Malware,train
3864,egb45.g4gYY,egb45.g4gYY,3,2,SMS Malware,train
3869,astyu.nbhjt,astyu.nbhjt,3,2,SMS Malware,train
3876,com.install.droid,com.install.droid,3,2,SMS Malware,train
3877,ru.app.android,ru.app.android,3,2,SMS Malware,train
3879,com.android.app,com.android.app,3,2,SMS Malware,train
3907,com.getpay.update,com.getpay.update,3,2,SMS Malware,train
3938,mwlqythh.rwbkulojmti,mwlqythh.rwbkulojmti,3,2,SMS Malware,train
3943,pliuuphn.ljqbqntai,pliuuphn.ljqbqntai,3,2,SMS Malware,train
3953,ru.android.apps,ru.android.apps,3,2,SMS Malware,train
3962,ru.zveryatki.stado,ru.zveryatki.stado,3,2,SMS Malware,train
3969,dfjg6.Gtr6H,dfjg6.Gtr6H,3,2,SMS Malware,train
3974,com.googleapi.apps,com.googleapi.apps,3,2,SMS Malware,train
3979,mhejoqkihc.gourea,mhejoqkihc.gourea,3,2,SMS Malware,train
3983,jqwnryufwbu.qlmpjr,jqwnryufwbu.qlmpjr,3,2,SMS Malware,train
3984,ru.android.apps,ru.android.apps,3,2,SMS Malware,train
3987,ru.google.app,ru.google.app,3,2,SMS Malware,train
3988,com.satismangrooup.stlstart,com.satismangrooup.stlstart,3,2,SMS Malware,train
3996,com.googleapps.ru,com.googleapps.ru,3,2,SMS Malware,train
4002,bc.android.install,bc.android.install,3,2,SMS Malware,train
4006,gofngjvbqhl.nrhouxjbgbx,gofngjvbqhl.nrhouxjbgbx,3,2,SMS Malware,train
4012,com.nullsoft.active,com.nullsoft.active,3,2,SMS Malware,train
4023,net.android.apps,net.android.apps,3,2,SMS Malware,train
4025,com.app.bot,com.app.bot,3,2,SMS Malware,train
4030,net.mwkekdsf,net.mwkekdsf,3,2,SMS Malware,train
4056,com.depositmobi,com.depositmobi,3,2,SMS Malware,train
4063,astyu.nbhjt,astyu.nbhjt,3,2,SMS Malware,train
4069,fkjsgmjl.ceinnykas,fkjsgmjl.ceinnykas,3,2,SMS Malware,train
4084,com.soft.android.appinstaller,com.soft.android.appinstaller,3,2,SMS Malware,train
4090,com.system.update_setting,com.system.update_setting,3,2,SMS Malware,train
4091,ru.android.apps,ru.android.apps,3,2,SMS Malware,train
4127,com.android.apps,com.android.apps,3,2,SMS Malware,train
4133,pliuuphn.ljqbqntai,pliuuphn.ljqbqntai,3,2,SMS Malware,train
4134,egb45.g4gYY,egb45.g4gYY,3,2,SMS Malware,train
4136,com.Doodle_Physics.game,com.Doodle_Physics.game,3,2,SMS Malware,train
4141,lOlOOo.IoOlCIoCllo,lOlOOo.IoOlCIoCllo,3,2,SMS Malware,train
4150,com.soft.android.appinstaller,com.soft.android.appinstaller,3,2,SMS Malware,train
4152,pliuuphn.ljqbqntai,pliuuphn.ljqbqntai,3,2,SMS Malware,train
4157,qffhro.himfnyda,qffhro.himfnyda,3,2,SMS Malware,train
4162,bhwoctrouva.ucxrqnd,bhwoctrouva.ucxrqnd,3,2,SMS Malware,train
4174,com.opera.install,com.opera.install,3,2,SMS Malware,train
4188,ru.system.android,ru.system.android,3,2,SMS Malware,train
4190,com.opera.install,com.opera.install,3,2,SMS Malware,train
4197,com.googleplay.app,com.googleplay.app,3,2,SMS Malware,train
4201,jp.bravo.honda,jp.bravo.honda,3,2,SMS Malware,train
4206,com.software.application,com.software.application,3,2,SMS Malware,train
4212,com.app.installer,com.app.installer,3,2,SMS Malware,train
4214,com.manufacturatinkov.instman,com.manufacturatinkov.instman,3,2,SMS Malware,train
4228,bhwoctrouva.ucxrqnd,bhwoctrouva.ucxrqnd,3,2,SMS Malware,train
4248,fkjsgmjl.ceinnykas,fkjsgmjl.ceinnykas,3,2,SMS Malware,train
4260,net.mbpro,net.mbpro,3,2,SMS Malware,train
4262,com.google.appinstall,com.google.appinstall,3,2,SMS Malware,train
4280,software.android,software.android,3,2,SMS Malware,train
4287,tpmcpil.ytsgijs,tpmcpil.ytsgijs,3,2,SMS Malware,train
4293,org.google,org.google,3,2,SMS Malware,train
4295,com.opera.install,com.opera.install,3,2,SMS Malware,train
4298,com.googleapi.apps,com.googleapi.apps,3,2,SMS Malware,train
4300,com.nullsoft.active,com.nullsoft.active,3,2,SMS Malware,train
4302,com.volte.sms,com.volte.sms,3,2,SMS Malware,train
4310,wip.click.master,wip.click.master,3,2,SMS Malware,train
4319,bhwoctrouva.ucxrqnd,bhwoctrouva.ucxrqnd,3,2,SMS Malware,train
4328,xgikgppv.ceqodeg,xgikgppv.ceqodeg,3,2,SMS Malware,train
4339,app.apk,app.apk,3,2,SMS Malware,train
4342,com.soft.android.appinstaller,com.soft.android.appinstaller,3,2,SMS Malware,train
4344,bhwoctrouva.ucxrqnd,bhwoctrouva.ucxrqnd,3,2,SMS Malware,train
4347,mwlqythh.rwbkulojmti,mwlqythh.rwbkulojmti,3,2,SMS Malware,train
4359,com.termate,com.termate,3,2,SMS Malware,train
4365,ru.android.top,ru.android.top,3,2,SMS Malware,train
4367,rpyhwytfysl.uikbvktgwp,rpyhwytfysl.uikbvktgwp,3,2,SMS Malware,train
4376,com.google.appinstall,com.google.appinstall,3,2,SMS Malware,train
4380,jtqsawchyv.qerbfsott,jtqsawchyv.qerbfsott,3,2,SMS Malware,train
4385,com.software.chrome,com.software.chrome,3,2,SMS Malware,train
4404,com.soft.common,com.soft.common,3,2,SMS Malware,train
4409,com.soft.common,com.soft.common,3,2,SMS Malware,train
4411,com.software.application,com.software.application,3,2,SMS Malware,train
4413,ru.uvaga.sokker,ru.uvaga.sokker,3,2,SMS Malware,train
4418,ru.droid.install,ru.droid.install,3,2,SMS Malware,train
4423,ru.app.android,ru.app.android,3,2,SMS Malware,train
4427,net.os.android,net.os.android,3,2,SMS Malware,train
4430,com.satismangrooup.stlstart,com.satismangrooup.stlstart,3,2,SMS Malware,train
4431,bhwoctrouva.ucxrqnd,bhwoctrouva.ucxrqnd,3,2,SMS Malware,train
4433,com.software.marketapp,com.software.marketapp,3,2,SMS Malware,train
4437,horoscope.app,horoscope.app,3,2,SMS Malware,train
4439,com.app.downloader,com.app.downloader,3,2,SMS Malware,train
4450,jqwnryufwbu.qlmpjr,jqwnryufwbu.qlmpjr,3,2,SMS Malware,train
4460,com.googleapps.ru,com.googleapps.ru,3,2,SMS Malware,train
4464,app.apk,app.apk,3,2,SMS Malware,train
4466,com.googleapi,com.googleapi,3,2,SMS Malware,train
4479,com.manufacturatinkov.instman,com.manufacturatinkov.instman,3,2,SMS Malware,train
4511,ru.google.app,ru.google.app,3,2,SMS Malware,train
4532,com.getpay.update,com.getpay.update,3,2,SMS Malware,train
4539,mwlqythh.rwbkulojmti,mwlqythh.rwbkulojmti,3,2,SMS Malware,train
4545,mhejoqkihc.gourea,mhejoqkihc.gourea,3,2,SMS Malware,train
4547,ru.installer.droid,ru.installer.droid,3,2,SMS Malware,train
4556,ekdrjuhjaih.qyofplge,ekdrjuhjaih.qyofplge,3,2,SMS Malware,train
4564,com.android.app,com.android.app,3,2,SMS Malware,train
4575,fhvm.vnnej,fhvm.vnnej,3,2,SMS Malware,train
4578,com.getpay.update,com.getpay.update,3,2,SMS Malware,train
4581,ru.installer.droid,ru.installer.droid,3,2,SMS Malware,train
4585,ru.getcorvin.mettir,ru.getcorvin.mettir,3,2,SMS Malware,train
4591,com.alphadev.midlet.executor,com.alphadev.midlet.executor,3,2,SMS Malware,train
4597,com.app.installer,com.app.installer,3,2,SMS Malware,train
4603,com.software.marketapp,com.software.marketapp,3,2,SMS Malware,train
4610,ru.app.android,ru.app.android,3,2,SMS Malware,train
4622,xgikgppv.ceqodeg,xgikgppv.ceqodeg,3,2,SMS Malware,train
4628,jp.bravo.honda,jp.bravo.honda,3,2,SMS Malware,train
4629,online_tv.app,online_tv.app,3,2,SMS Malware,train
4639,com.opera.install,com.opera.install,3,2,SMS Malware,train
4651,com.googleapps.ru,com.googleapps.ru,3,2,SMS Malware,train
4662,jp.bravo.honda,jp.bravo.honda,3,2,SMS Malware,train
4667,mwlqythh.rwbkulojmti,mwlqythh.rwbkulojmti,3,2,SMS Malware,train
4679,xuvsrvpvuic.qpmngivtup,xuvsrvpvuic.qpmngivtup,3,2,SMS Malware,train
4683,com.google.appinstall,com.google.appinstall,3,2,SMS Malware,train
4687,tp5x.WGt12,tp5x.WGt12,3,2,SMS Malware,train
4688,com.googleapi,com.googleapi,3,2,SMS Malware,train
4692,dabmhi.nhryionafv,dabmhi.nhryionafv,3,2,SMS Malware,train
4698,com.manufacturatinkov.instman,com.manufacturatinkov.instman,3,2,SMS Malware,train
4710,com.googleapi,com.googleapi,3,2,SMS Malware,train
4713,com.android.install,com.android.install,3,2,SMS Malware,train
4721,dfjg6.Gtr6H,dfjg6.Gtr6H,3,2,SMS Malware,train
4722,com.alphadev.midlet.executor,com.alphadev.midlet.executor,3,2,SMS Malware,train
4730,com.app.downloader,com.app.downloader,3,2,SMS Malware,train
4736,tpmcpil.ytsgijs,tpmcpil.ytsgijs,3,2,SMS Malware,train
4741,software.android,software.android,3,2,SMS Malware,train
4748,com.depositmobi,com.depositmobi,3,2,SMS Malware,train
4771,net.android.app,net.android.app,3,2,SMS Malware,train
4785,net.os.android,net.os.android,3,2,SMS Malware,train
4786,ensufwosr.rokcvyfjtdp,ensufwosr.rokcvyfjtdp,3,2,SMS Malware,train
4794,com.soft.android.appinstaller,com.soft.android.appinstaller,3,2,SMS Malware,train
4796,net.android.apps,net.android.apps,3,2,SMS Malware,train
4801,fhvm.vnnej,fhvm.vnnej,3,2,SMS Malware,train
4806,com.load.wap,com.load.wap,3,2,SMS Malware,train
4830,com.android.systges,com.android.systges,3,2,SMS Malware,train
4833,lOlOOo.IoOlCIoCllo,lOlOOo.IoOlCIoCllo,3,2,SMS Malware,train
4834,ru.app.android,ru.app.android,3,2,SMS Malware,train
4849,tp5x.WGt12,tp5x.WGt12,3,2,SMS Malware,train
4854,com.android.apps,com.android.apps,3,2,SMS Malware,train
4857,org.google.app,org.google.app,3,2,SMS Malware,train
4859,software.android,software.android,3,2,SMS Malware,train
4862,pmjwjd.ijtyuoo,pmjwjd.ijtyuoo,3,2,SMS Malware,train
4870,ewqjula.vderhjmfxb,ewqjula.vderhjmfxb,3,2,SMS Malware,train
4890,com.dnd.media.app,com.dnd.media.app,3,2,SMS Malware,train
4893,com.googleplay.app,com.googleplay.app,3,2,SMS Malware,train
4907,com.software.android.install,com.software.android.install,3,2,SMS Malware,train
4908,com.dnd.media.app,com.dnd.media.app,3,2,SMS Malware,train
4912,lbjwhhtdin.veuenar,lbjwhhtdin.veuenar,3,2,SMS Malware,train
4914,jtqsawchyv.qerbfsott,jtqsawchyv.qerbfsott,3,2,SMS Malware,train
4915,com.google.app,com.google.app,3,2,SMS Malware,train
4919,software.android,software.android,3,2,SMS Malware,train
4922,ohGhonY.Wohngau,ohGhonY.Wohngau,3,2,SMS Malware,train
4925,tpmcpil.ytsgijs,tpmcpil.ytsgijs,3,2,SMS Malware,train
4927,online_tv.app,online_tv.app,3,2,SMS Malware,train
4928,com.depositmobi,com.depositmobi,3,2,SMS Malware,train
4930,com.hamedia.gamestore,com.hamedia.gamestore,3,2,SMS Malware,train
4948,wip.click.master,wip.click.master,3,2,SMS Malware,train
4957,vnpysgo.wbwkavy,vnpysgo.wbwkavy,3,2,SMS Malware,train
4959,com.software.install,com.software.install,3,2,SMS Malware,train
4960,kjplwxewy.wqpwdbfu,kjplwxewy.wqpwdbfu,3,2,SMS Malware,train
4963,aahbca.oohein.iiwea,aahbca.oohein.iiwea,3,2,SMS Malware,train
4971,kjplwxewy.wqpwdbfu,kjplwxewy.wqpwdbfu,3,2,SMS Malware,train
4974,com.nskeylab.chinesecalendar,com.nskeylab.chinesecalendar,3,2,SMS Malware,train
4978,com.google.app,com.google.app,3,2,SMS Malware,train
4981,net.os.android,net.os.android,3,2,SMS Malware,train
4983,green.stone.in20161104,green.stone.in20161104,3,2,SMS Malware,train
4987,com.software.marketapp,com.software.marketapp,3,2,SMS Malware,train
4990,lddtqrmdb.ibabjapcq,lddtqrmdb.ibabjapcq,3,2,SMS Malware,train
4996,net.mwkekdsf,net.mwkekdsf,3,2,SMS Malware,train
5014,com.software.install,com.software.install,3,2,SMS Malware,train
5016,org.google,org.google,3,2,SMS Malware,train
5028,com.example.service,com.example.service,3,2,SMS Malware,train
5046,ru.app.android,ru.app.android,3,2,SMS Malware,train
5049,ekdrjuhjaih.qyofplge,ekdrjuhjaih.qyofplge,3,2,SMS Malware,train
5050,com.googleapi,com.googleapi,3,2,SMS Malware,train
5052,ru.app.android,ru.app.android,3,2,SMS Malware,train
5054,com.android.systges,com.android.systges,3,2,SMS Malware,train
5060,net.android.apps,net.android.apps,3,2,SMS Malware,train
5063,com.software.antivirus,com.software.antivirus,3,2,SMS Malware,train
5067,fkjsgmjl.ceinnykas,fkjsgmjl.ceinnykas,3,2,SMS Malware,train
5072,com.dnd.media.app,com.dnd.media.app,3,2,SMS Malware,train
5073,com.bluedragon.sa,com.bluedragon.sa,3,2,SMS Malware,train
5077,com.soft.common,com.soft.common,3,2,SMS Malware,train
5094,org.google.app,org.google.app,3,2,SMS Malware,train
5096,mhejoqkihc.gourea,mhejoqkihc.gourea,3,2,SMS Malware,train
5098,opera_mini.app,opera_mini.app,3,2,SMS Malware,train
5122,pliuuphn.ljqbqntai,pliuuphn.ljqbqntai,3,2,SMS Malware,train
5123,com.software.chrome,com.software.chrome,3,2,SMS Malware,train
5126,software.android,software.android,3,2,SMS Malware,train
5128,midlet.com,midlet.com,3,2,SMS Malware,train
5130,midlet.com,midlet.com,3,2,SMS Malware,train
5138,org.google,org.google,3,2,SMS Malware,train
5150,ru.installer.droid,ru.installer.droid,3,2,SMS Malware,train
5155,dabmhi.nhryionafv,dabmhi.nhryionafv,3,2,SMS Malware,train
5157,mwlqythh.rwbkulojmti,mwlqythh.rwbkulojmti,3,2,SMS Malware,train
5162,com.googleapi,com.googleapi,3,2,SMS Malware,train
5167,ekdrjuhjaih.qyofplge,ekdrjuhjaih.qyofplge,3,2,SMS Malware,train
5171,com.txiykwvi.floypxu,com.txiykwvi.floypxu,3,2,SMS Malware,train
5176,aahbca.oohein.iiwea,aahbca.oohein.iiwea,3,2,SMS Malware,train
5177,com.code4mobile.android.weedfarmer,com.code4mobile.android.weedfarmer,3,2,SMS Malware,train
5179,brendsu.gamedemo,brendsu.gamedemo,3,2,SMS Malware,train
5181,com.android.app,com.android.app,3,2,SMS Malware,train
5185,nmwurmoxc.vwtavlp,nmwurmoxc.vwtavlp,3,2,SMS Malware,train
5188,com.software.marketapp,com.software.marketapp,3,2,SMS Malware,train
5198,net.downfiles,net.downfiles,3,2,SMS Malware,train
5204,jp.bravo.honda,jp.bravo.honda,3,2,SMS Malware,train
5215,org.google.app,org.google.app,3,2,SMS Malware,train
5250,eom.johndev.smitinst,eom.johndev.smitinst,3,2,SMS Malware,train
5252,lOlOOo.IoOlCIoCllo,lOlOOo.IoOlCIoCllo,3,2,SMS Malware,train
5267,jtqsawchyv.qerbfsott,jtqsawchyv.qerbfsott,3,2,SMS Malware,train
5270,com.software.app,com.software.app,3,2,SMS Malware,train
5271,com.android.app,com.android.app,3,2,SMS Malware,train
5273,com.googleapi.apps,com.googleapi.apps,3,2,SMS Malware,train
5275,com.software.app,com.software.app,3,2,SMS Malware,train
5276,com.app.PowerAMP,com.app.PowerAMP,3,2,SMS Malware,train
5297,com.convertoman.proin,com.convertoman.proin,3,2,SMS Malware,train
5298,pliuuphn.ljqbqntai,pliuuphn.ljqbqntai,3,2,SMS Malware,train
5304,com.software.marketapp,com.software.marketapp,3,2,SMS Malware,train
5305,il.co.egv,il.co.egv,3,2,SMS Malware,train
5309,ee.maestro.slaming,ee.maestro.slaming,3,2,SMS Malware,train
5310,ru.installer.droid,ru.installer.droid,3,2,SMS Malware,train
5318,eom.johndev.smitinst,eom.johndev.smitinst,3,2,SMS Malware,train
5337,astyu.nbhjt,astyu.nbhjt,3,2,SMS Malware,train
5344,ru.install.opera,ru.install.opera,3,2,SMS Malware,train
5348,com.manufacturatinkov.instman,com.manufacturatinkov.instman,3,2,SMS Malware,train
5365,jtqsawchyv.qerbfsott,jtqsawchyv.qerbfsott,3,2,SMS Malware,train
5367,com.android.systges,com.android.systges,3,2,SMS Malware,train
5369,midlet.com,midlet.com,3,2,SMS Malware,train
5376,app.apk,app.apk,3,2,SMS Malware,train
5383,org.google,org.google,3,2,SMS Malware,train
5397,com.google.app,com.google.app,3,2,SMS Malware,train
5399,app.apk,app.apk,3,2,SMS Malware,train
5415,bchtml.android.install,bchtml.android.install,3,2,SMS Malware,train
5418,com.bluedragon.sa,com.bluedragon.sa,3,2,SMS Malware,train
5420,egb45.g4gYY,egb45.g4gYY,3,2,SMS Malware,train
5422,ouepxayhr.efutel,ouepxayhr.efutel,3,2,SMS Malware,train
5424,com.nullsoft.active,com.nullsoft.active,3,2,SMS Malware,train
5426,com.google.appinstall,com.google.appinstall,3,2,SMS Malware,train
5435,jqwnryufwbu.qlmpjr,jqwnryufwbu.qlmpjr,3,2,SMS Malware,train
5438,com.software.installer,com.software.installer,3,2,SMS Malware,train
5453,com.googleapps.ru,com.googleapps.ru,3,2,SMS Malware,train
5461,blue.water.vn20151126,blue.water.vn20151126,3,2,SMS Malware,train
5464,com.convertoman.proin,com.convertoman.proin,3,2,SMS Malware,train
5472,ensufwosr.rokcvyfjtdp,ensufwosr.rokcvyfjtdp,3,2,SMS Malware,train
5473,com.example.service,com.example.service,3,2,SMS Malware,train
5477,wizard.mobile,wizard.mobile,3,2,SMS Malware,train
5484,imauyfxuhxd.qhlsrdb,imauyfxuhxd.qhlsrdb,3,2,SMS Malware,train
5486,de.docherka.muter,de.docherka.muter,3,2,SMS Malware,train
5494,com.bratolubzet.stlstart,com.bratolubzet.stlstart,3,2,SMS Malware,train
5504,ru.system.android,ru.system.android,3,2,SMS Malware,train
5512,ru.installer.droid,ru.installer.droid,3,2,SMS Malware,train
5518,com.google.app,com.google.app,3,2,SMS Malware,train
5521,net.mwkekdsf,net.mwkekdsf,3,2,SMS Malware,train
