source_row_index,package,group_id,dataset_class_id,class_name,natural_split
3982,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,SMS Malware,test
3983,jqwnryufwbu.qlmpjr,jqwnryufwbu.qlmpjr,3,SMS Malware,train
3984,ru.android.apps,ru.android.apps,3,SMS Malware,train
3985,com.app.android,com.app.android,3,SMS Malware,validation
3986,com.software.application,com.software.application,3,SMS Malware,train
3987,ru.google.app,ru.google.app,3,SMS Malware,train
3988,com.satismangrooup.stlstart,com.satismangrooup.stlstart,3,SMS Malware,train
3989,com.apps.android,com.apps.android,3,SMS Malware,test
3990,com.software.application,com.software.application,3,SMS Malware,train
3991,ru.apps.android,ru.apps.android,3,SMS Malware,test
3992,ru.apps.android,ru.apps.android,3,SMS Malware,test
3993,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
3994,com.software.application,com.software.application,3,SMS Malware,train
3995,ovbknnfm.xwscmnoi,ovbknnfm.xwscmnoi,3,SMS Malware,test
3996,com.googleapps.ru,com.googleapps.ru,3,SMS Malware,train
3997,eu.margaritasoft.firstdevelop,eu.margaritasoft.firstdevelop,3,SMS Malware,validation
3998,com.software.application,com.software.application,3,SMS Malware,train
3999,com.software.application,com.software.application,3,SMS Malware,train
4000,install.app,install.app,3,SMS Malware,test
4001,com.sdk.android.actions,com.sdk.android.actions,3,SMS Malware,test
4002,bc.android.install,bc.android.install,3,SMS Malware,train
4003,com.software.application,com.software.application,3,SMS Malware,train
4004,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4005,com.software.application,com.software.application,3,SMS Malware,train
4006,gofngjvbqhl.nrhouxjbgbx,gofngjvbqhl.nrhouxjbgbx,3,SMS Malware,train
4007,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4008,mwlqythh.rwbkulojmti,mwlqythh.rwbkulojmti,3,SMS Malware,train
4009,com.software.application,com.software.application,3,SMS Malware,train
4010,com.software.application,com.software.application,3,SMS Malware,train
4011,com.software.application,com.software.application,3,SMS Malware,train
4012,com.nullsoft.active,com.nullsoft.active,3,SMS Malware,train
4013,com.software.app,com.software.app,3,SMS Malware,train
4014,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,SMS Malware,test
4015,com.software.application,com.software.application,3,SMS Malware,train
4016,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
4017,com.software.app,com.software.app,3,SMS Malware,train
4018,com.android.installer.full,com.android.installer.full,3,SMS Malware,test
4019,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,SMS Malware,test
4020,com.tvt.astore.xdownloader,com.tvt.astore.xdownloader,3,SMS Malware,validation
4021,com.maestrodeoid.instshi,com.maestrodeoid.instshi,3,SMS Malware,test
4022,net.mwkekdsf,net.mwkekdsf,3,SMS Malware,train
4023,net.android.apps,net.android.apps,3,SMS Malware,train
4024,ru.apps.android,ru.apps.android,3,SMS Malware,test
4025,com.app.bot,com.app.bot,3,SMS Malware,train
4026,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,SMS Malware,test
4027,com.software.application,com.software.application,3,SMS Malware,train
4028,com.software.application,com.software.application,3,SMS Malware,train
4029,eu.margaritasoft.firstdevelop,eu.margaritasoft.firstdevelop,3,SMS Malware,validation
4030,net.mwkekdsf,net.mwkekdsf,3,SMS Malware,train
4031,com.software.application,com.software.application,3,SMS Malware,train
4032,ru.mskdev.andrinst,ru.mskdev.andrinst,3,SMS Malware,validation
4033,com.depositmobi,com.depositmobi,3,SMS Malware,train
4034,vbkoxh.cswnpr,vbkoxh.cswnpr,3,SMS Malware,validation
4035,com.software.application,com.software.application,3,SMS Malware,train
4036,app.apk,app.apk,3,SMS Malware,train
4037,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4039,tj.alumberinc.ruganovich,tj.alumberinc.ruganovich,3,SMS Malware,validation
4040,com.depositmobi,com.depositmobi,3,SMS Malware,train
4041,ru.app.android,ru.app.android,3,SMS Malware,train
4042,com.software.application,com.software.application,3,SMS Malware,train
4043,com.depositmobi,com.depositmobi,3,SMS Malware,train
4045,com.registr.registrator,com.registr.registrator,3,SMS Malware,test
4046,com.software.application,com.software.application,3,SMS Malware,train
4047,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
4048,com.software.application,com.software.application,3,SMS Malware,train
4049,com.software.app,com.software.app,3,SMS Malware,train
4050,com.software.application,com.software.application,3,SMS Malware,train
4051,com.depositmobi,com.depositmobi,3,SMS Malware,train
4052,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4053,eu.margaritasoft.firstdevelop,eu.margaritasoft.firstdevelop,3,SMS Malware,validation
4054,tp5x.WGt12,tp5x.WGt12,3,SMS Malware,train
4055,vbkoxh.cswnpr,vbkoxh.cswnpr,3,SMS Malware,validation
4056,com.depositmobi,com.depositmobi,3,SMS Malware,train
4057,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
4058,tp5x.WGt12,tp5x.WGt12,3,SMS Malware,train
4060,com.android.installer.full,com.android.installer.full,3,SMS Malware,test
4061,com.software.app,com.software.app,3,SMS Malware,train
4062,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4063,astyu.nbhjt,astyu.nbhjt,3,SMS Malware,train
4064,eu.margaritasoft.firstdevelop,eu.margaritasoft.firstdevelop,3,SMS Malware,validation
4065,com.convertoman.proin,com.convertoman.proin,3,SMS Malware,train
4066,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4067,com.maxart.registration,com.maxart.registration,3,SMS Malware,validation
4068,software.android,software.android,3,SMS Malware,train
4069,fkjsgmjl.ceinnykas,fkjsgmjl.ceinnykas,3,SMS Malware,train
4070,com.software.application,com.software.application,3,SMS Malware,train
4071,com.depositmobi,com.depositmobi,3,SMS Malware,train
4072,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4074,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4075,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4076,com.software.application,com.software.application,3,SMS Malware,train
4077,com.app.android,com.app.android,3,SMS Malware,validation
4078,com.depositmobi,com.depositmobi,3,SMS Malware,train
4079,com.android.appupdate,com.android.appupdate,3,SMS Malware,test
4080,com.satismangrooup.stlstart,com.satismangrooup.stlstart,3,SMS Malware,train
4081,com.googleapi.org,com.googleapi.org,3,SMS Malware,validation
4082,com.software.application,com.software.application,3,SMS Malware,train
4083,com.installer,com.installer,3,SMS Malware,test
4084,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4085,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4086,com.mobione.app.game_kimcuong,com.mobione.app.game_kimcuong,3,SMS Malware,validation
4087,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4088,com.software.marketapp,com.software.marketapp,3,SMS Malware,train
4089,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,SMS Malware,test
4090,com.system.update_setting,com.system.update_setting,3,SMS Malware,train
4091,ru.android.apps,ru.android.apps,3,SMS Malware,train
4092,tj.alumberinc.ruganovich,tj.alumberinc.ruganovich,3,SMS Malware,validation
4093,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4094,com.software.application,com.software.application,3,SMS Malware,train
4095,com.zw.androidplay,com.zw.androidplay,3,SMS Malware,validation
4096,com.software.application,com.software.application,3,SMS Malware,train
4097,fkjsgmjl.ceinnykas,fkjsgmjl.ceinnykas,3,SMS Malware,train
4098,com.android.apps,com.android.apps,3,SMS Malware,train
4099,noogei.ohpah.aegaeg,noogei.ohpah.aegaeg,3,SMS Malware,validation
4100,com.android.appupdate,com.android.appupdate,3,SMS Malware,test
4101,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
4102,com.app.android,com.app.android,3,SMS Malware,validation
4103,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
4104,eu.margaritasoft.firstdevelop,eu.margaritasoft.firstdevelop,3,SMS Malware,validation
4105,com.software.application,com.software.application,3,SMS Malware,train
4106,com.software.application,com.software.application,3,SMS Malware,train
4107,com.googleapi.cover,com.googleapi.cover,3,SMS Malware,test
4108,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4109,vbkoxh.cswnpr,vbkoxh.cswnpr,3,SMS Malware,validation
4110,com.software.application,com.software.application,3,SMS Malware,train
4111,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4112,install.app,install.app,3,SMS Malware,test
4114,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4115,sbk.game.free,sbk.game.free,3,SMS Malware,test
4116,com.app.android,com.app.android,3,SMS Malware,validation
4117,com.software.android.install,com.software.android.install,3,SMS Malware,train
4119,ru.android.apps,ru.android.apps,3,SMS Malware,train
4120,tfidwbu.gafacksxbex,tfidwbu.gafacksxbex,3,SMS Malware,test
4121,com.android.apps,com.android.apps,3,SMS Malware,train
4122,com.software.application,com.software.application,3,SMS Malware,train
4123,app.six,app.six,3,SMS Malware,validation
4125,app.six,app.six,3,SMS Malware,validation
4126,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
4127,com.android.apps,com.android.apps,3,SMS Malware,train
4128,com.software.android.install,com.software.android.install,3,SMS Malware,train
4129,com.software.application,com.software.application,3,SMS Malware,train
4130,com.software.application,com.software.application,3,SMS Malware,train
4131,ru.app.android,ru.app.android,3,SMS Malware,train
4133,pliuuphn.ljqbqntai,pliuuphn.ljqbqntai,3,SMS Malware,train
4134,egb45.g4gYY,egb45.g4gYY,3,SMS Malware,train
4136,com.Doodle_Physics.game,com.Doodle_Physics.game,3,SMS Malware,train
4137,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4138,lojofdnpb.gsqgxtbmh,lojofdnpb.gsqgxtbmh,3,SMS Malware,test
4139,ynlxcd.cwductjwjc,ynlxcd.cwductjwjc,3,SMS Malware,validation
4140,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4141,lOlOOo.IoOlCIoCllo,lOlOOo.IoOlCIoCllo,3,SMS Malware,train
4142,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4143,com.software.application,com.software.application,3,SMS Malware,train
4144,ovbknnfm.xwscmnoi,ovbknnfm.xwscmnoi,3,SMS Malware,test
4145,com.googleapps.ru,com.googleapps.ru,3,SMS Malware,train
4146,com.software.application,com.software.application,3,SMS Malware,train
4147,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4148,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4149,tp5x.WGt12,tp5x.WGt12,3,SMS Malware,train
4150,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4151,com.app.android,com.app.android,3,SMS Malware,validation
4152,pliuuphn.ljqbqntai,pliuuphn.ljqbqntai,3,SMS Malware,train
4153,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
4154,com.android.apps,com.android.apps,3,SMS Malware,train
4155,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4156,com.android.mediastorage,com.android.mediastorage,3,SMS Malware,validation
4157,qffhro.himfnyda,qffhro.himfnyda,3,SMS Malware,train
4158,com.software.application,com.software.application,3,SMS Malware,train
4159,com.software.application,com.software.application,3,SMS Malware,train
4160,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4161,nuu643.JJK73f,nuu643.JJK73f,3,SMS Malware,test
4162,bhwoctrouva.ucxrqnd,bhwoctrouva.ucxrqnd,3,SMS Malware,train
4163,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,SMS Malware,test
4164,tj.alumberinc.ruganovich,tj.alumberinc.ruganovich,3,SMS Malware,validation
4165,com.software.application,com.software.application,3,SMS Malware,train
4166,com.android.app,com.android.app,3,SMS Malware,train
4167,com.tvt.astore.xdownloader,com.tvt.astore.xdownloader,3,SMS Malware,validation
4168,com.software.app,com.software.app,3,SMS Malware,train
4169,com.software.app,com.software.app,3,SMS Malware,train
4170,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
4171,com.convertoman.proin,com.convertoman.proin,3,SMS Malware,train
4172,ovbknnfm.xwscmnoi,ovbknnfm.xwscmnoi,3,SMS Malware,test
4173,mejfudpoww.jieggdekc,mejfudpoww.jieggdekc,3,SMS Malware,validation
4174,com.opera.install,com.opera.install,3,SMS Malware,train
4175,ynqgas.mqbgseos,ynqgas.mqbgseos,3,SMS Malware,test
4176,eu.margaritasoft.firstdevelop,eu.margaritasoft.firstdevelop,3,SMS Malware,validation
4178,vbkoxh.cswnpr,vbkoxh.cswnpr,3,SMS Malware,validation
4179,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4180,com.software.application,com.software.application,3,SMS Malware,train
4181,net.android.app,net.android.app,3,SMS Malware,train
4182,org.google.app,org.google.app,3,SMS Malware,train
4183,com.software.application,com.software.application,3,SMS Malware,train
4184,com.software.android.install,com.software.android.install,3,SMS Malware,train
4185,com.software.install,com.software.install,3,SMS Malware,train
4186,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4187,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4188,ru.system.android,ru.system.android,3,SMS Malware,train
4189,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4190,com.opera.install,com.opera.install,3,SMS Malware,train
4191,app.six,app.six,3,SMS Malware,validation
4192,com.software.application,com.software.application,3,SMS Malware,train
4193,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4194,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4195,org.google,org.google,3,SMS Malware,train
4196,com.software.application,com.software.application,3,SMS Malware,train
4197,com.googleplay.app,com.googleplay.app,3,SMS Malware,train
4198,com.app.android,com.app.android,3,SMS Malware,validation
4199,com.android.installer.full,com.android.installer.full,3,SMS Malware,test
4200,jyiaivi.ohduxbbylb,jyiaivi.ohduxbbylb,3,SMS Malware,validation
4201,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4202,com.software.application,com.software.application,3,SMS Malware,train
4203,eu.margaritasoft.firstdevelop,eu.margaritasoft.firstdevelop,3,SMS Malware,validation
4204,vbkoxh.cswnpr,vbkoxh.cswnpr,3,SMS Malware,validation
4205,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4206,com.software.application,com.software.application,3,SMS Malware,train
4207,vbkoxh.cswnpr,vbkoxh.cswnpr,3,SMS Malware,validation
4208,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4209,rafggl.clengtc,rafggl.clengtc,3,SMS Malware,test
4210,com.software.application,com.software.application,3,SMS Malware,train
4211,ru.app.android,ru.app.android,3,SMS Malware,train
4212,com.app.installer,com.app.installer,3,SMS Malware,train
4213,com.software.app,com.software.app,3,SMS Malware,train
4214,com.manufacturatinkov.instman,com.manufacturatinkov.instman,3,SMS Malware,train
4216,com.apps.android,com.apps.android,3,SMS Malware,test
4217,ru.apps.android,ru.apps.android,3,SMS Malware,test
4218,com.depositmobi,com.depositmobi,3,SMS Malware,train
4219,com.software.application,com.software.application,3,SMS Malware,train
4220,com.android.apps,com.android.apps,3,SMS Malware,train
4221,com.software.application,com.software.application,3,SMS Malware,train
4222,com.googleapi.cover,com.googleapi.cover,3,SMS Malware,test
4223,nffvje.pbfibj,nffvje.pbfibj,3,SMS Malware,validation
4224,com.depositmobi,com.depositmobi,3,SMS Malware,train
4225,lOlOOo.IoOlCIoCllo,lOlOOo.IoOlCIoCllo,3,SMS Malware,train
4226,glwlbb.eyfwmaung,glwlbb.eyfwmaung,3,SMS Malware,validation
4227,ovbknnfm.xwscmnoi,ovbknnfm.xwscmnoi,3,SMS Malware,test
4228,bhwoctrouva.ucxrqnd,bhwoctrouva.ucxrqnd,3,SMS Malware,train
4229,xgqkjm.bfveeopo,xgqkjm.bfveeopo,3,SMS Malware,test
4230,com.software.marketapp,com.software.marketapp,3,SMS Malware,train
4231,com.googleapi.cover,com.googleapi.cover,3,SMS Malware,test
4232,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
4233,com.android.apps,com.android.apps,3,SMS Malware,train
4234,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,SMS Malware,test
4235,com.app.android,com.app.android,3,SMS Malware,validation
4236,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4237,com.software.application,com.software.application,3,SMS Malware,train
4238,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4239,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4240,com.registr.registrator,com.registr.registrator,3,SMS Malware,test
4241,com.software.application,com.software.application,3,SMS Malware,train
4242,com.software.application,com.software.application,3,SMS Malware,train
4243,online_tv.app,online_tv.app,3,SMS Malware,train
4244,com.software.application,com.software.application,3,SMS Malware,train
4245,ynlxcd.cwductjwjc,ynlxcd.cwductjwjc,3,SMS Malware,validation
4246,com.software.application,com.software.application,3,SMS Malware,train
4247,com.android.apps,com.android.apps,3,SMS Malware,train
4248,fkjsgmjl.ceinnykas,fkjsgmjl.ceinnykas,3,SMS Malware,train
4249,com.bratolubzet.stlstart,com.bratolubzet.stlstart,3,SMS Malware,train
4250,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,SMS Malware,test
4251,com.googleapi.cover,com.googleapi.cover,3,SMS Malware,test
4252,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
4253,com.software.application,com.software.application,3,SMS Malware,train
4254,com.software.application,com.software.application,3,SMS Malware,train
4255,com.example.service_update_v3,com.example.service_update_v3,3,SMS Malware,validation
4256,net.mybest,net.mybest,3,SMS Malware,validation
4257,com.convertoman.proin,com.convertoman.proin,3,SMS Malware,train
4258,ru.zveryatki.stado,ru.zveryatki.stado,3,SMS Malware,train
4259,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4260,net.mbpro,net.mbpro,3,SMS Malware,train
4261,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,SMS Malware,test
4262,com.google.appinstall,com.google.appinstall,3,SMS Malware,train
4263,com.software.application,com.software.application,3,SMS Malware,train
4264,com.convertoman.proin,com.convertoman.proin,3,SMS Malware,train
4265,com.software.app,com.software.app,3,SMS Malware,train
4266,com.software.application,com.software.application,3,SMS Malware,train
4267,com.android.apps,com.android.apps,3,SMS Malware,train
4268,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4269,com.flashlightcompass.wedoourbest,com.flashlightcompass.wedoourbest,3,SMS Malware,test
4270,com.registr.registrator,com.registr.registrator,3,SMS Malware,test
4271,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4272,net.os.android,net.os.android,3,SMS Malware,train
4273,com.software.app,com.software.app,3,SMS Malware,train
4274,fkjsgmjl.ceinnykas,fkjsgmjl.ceinnykas,3,SMS Malware,train
4275,QueiD9ej.ezahS1gi,QueiD9ej.ezahS1gi,3,SMS Malware,validation
4276,ovbknnfm.xwscmnoi,ovbknnfm.xwscmnoi,3,SMS Malware,test
4277,com.software.android.install,com.software.android.install,3,SMS Malware,train
4278,net.os.android,net.os.android,3,SMS Malware,train
4279,ru.android.apps,ru.android.apps,3,SMS Malware,train
4280,software.android,software.android,3,SMS Malware,train
4281,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
4282,com.googleapi,com.googleapi,3,SMS Malware,train
4283,com.software.app,com.software.app,3,SMS Malware,train
4284,tj.alumberinc.ruganovich,tj.alumberinc.ruganovich,3,SMS Malware,validation
4287,tpmcpil.ytsgijs,tpmcpil.ytsgijs,3,SMS Malware,train
4288,com.satismangrooup.stlstart,com.satismangrooup.stlstart,3,SMS Malware,train
4289,com.software.application,com.software.application,3,SMS Malware,train
4290,ru.apps.android,ru.apps.android,3,SMS Malware,test
4291,com.software.application,com.software.application,3,SMS Malware,train
4292,com.googleapi.cover,com.googleapi.cover,3,SMS Malware,test
4293,org.google,org.google,3,SMS Malware,train
4294,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,SMS Malware,test
4295,com.opera.install,com.opera.install,3,SMS Malware,train
4296,com.software.application,com.software.application,3,SMS Malware,train
4297,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4298,com.googleapi.apps,com.googleapi.apps,3,SMS Malware,train
4299,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4300,com.nullsoft.active,com.nullsoft.active,3,SMS Malware,train
4301,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4302,com.volte.sms,com.volte.sms,3,SMS Malware,train
4303,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4304,com.software.app,com.software.app,3,SMS Malware,train
4305,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,SMS Malware,test
4307,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4309,com.software.apk,com.software.apk,3,SMS Malware,validation
4310,wip.click.master,wip.click.master,3,SMS Malware,train
4311,org.google.app,org.google.app,3,SMS Malware,train
4312,com.software.application,com.software.application,3,SMS Malware,train
4313,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4314,com.software.app,com.software.app,3,SMS Malware,train
4315,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4316,com.software.application,com.software.application,3,SMS Malware,train
4317,com.google.elements,com.google.elements,3,SMS Malware,test
4318,com.software.application,com.software.application,3,SMS Malware,train
4319,bhwoctrouva.ucxrqnd,bhwoctrouva.ucxrqnd,3,SMS Malware,train
4320,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4321,com.software.application,com.software.application,3,SMS Malware,train
4322,com.software.application,com.software.application,3,SMS Malware,train
4323,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4324,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4325,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,SMS Malware,test
4326,tj.alumberinc.ruganovich,tj.alumberinc.ruganovich,3,SMS Malware,validation
4327,ru.mskdev.andrinst,ru.mskdev.andrinst,3,SMS Malware,validation
4328,xgikgppv.ceqodeg,xgikgppv.ceqodeg,3,SMS Malware,train
4329,tj.alumberinc.ruganovich,tj.alumberinc.ruganovich,3,SMS Malware,validation
4330,com.software.app,com.software.app,3,SMS Malware,train
4331,veocnhr.elfbcmx,veocnhr.elfbcmx,3,SMS Malware,test
4332,com.depositmobi,com.depositmobi,3,SMS Malware,train
4333,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,SMS Malware,test
4334,ru.apps.android,ru.apps.android,3,SMS Malware,test
4335,com.software.application,com.software.application,3,SMS Malware,train
4336,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4337,com.android.app,com.android.app,3,SMS Malware,train
4338,com.software.application,com.software.application,3,SMS Malware,train
4339,app.apk,app.apk,3,SMS Malware,train
4340,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4341,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4342,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4343,com.software.application,com.software.application,3,SMS Malware,train
4344,bhwoctrouva.ucxrqnd,bhwoctrouva.ucxrqnd,3,SMS Malware,train
4345,ad.notify,ad.notify,3,SMS Malware,validation
4346,com.software.application,com.software.application,3,SMS Malware,train
4347,mwlqythh.rwbkulojmti,mwlqythh.rwbkulojmti,3,SMS Malware,train
4348,ru.apps.android,ru.apps.android,3,SMS Malware,test
4349,com.convertoman.proin,com.convertoman.proin,3,SMS Malware,train
4350,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4351,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
4352,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,SMS Malware,test
4353,com.software.application,com.software.application,3,SMS Malware,train
4354,eu.margaritasoft.firstdevelop,eu.margaritasoft.firstdevelop,3,SMS Malware,validation
4355,com.googleapi.cover,com.googleapi.cover,3,SMS Malware,test
4356,com.software.application,com.software.application,3,SMS Malware,train
4357,com.app.android,com.app.android,3,SMS Malware,validation
4358,vbkoxh.cswnpr,vbkoxh.cswnpr,3,SMS Malware,validation
4359,com.termate,com.termate,3,SMS Malware,train
4360,com.software.application,com.software.application,3,SMS Malware,train
4361,com.app.android,com.app.android,3,SMS Malware,validation
4362,com.kimi.app_taigame,com.kimi.app_taigame,3,SMS Malware,validation
4363,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4364,com.android.app,com.android.app,3,SMS Malware,train
4365,ru.android.top,ru.android.top,3,SMS Malware,train
4366,com.android.update,com.android.update,3,SMS Malware,test
4367,rpyhwytfysl.uikbvktgwp,rpyhwytfysl.uikbvktgwp,3,SMS Malware,train
4368,com.google.app,com.google.app,3,SMS Malware,train
4369,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,SMS Malware,test
4370,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4371,lojofdnpb.gsqgxtbmh,lojofdnpb.gsqgxtbmh,3,SMS Malware,test
4372,tcyayfa.qunkbusonst,tcyayfa.qunkbusonst,3,SMS Malware,test
4373,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4374,com.manufacturatinkov.instman,com.manufacturatinkov.instman,3,SMS Malware,train
4375,jyiaivi.ohduxbbylb,jyiaivi.ohduxbbylb,3,SMS Malware,validation
4376,com.google.appinstall,com.google.appinstall,3,SMS Malware,train
4377,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,SMS Malware,test
4378,com.software.app,com.software.app,3,SMS Malware,train
4379,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
4380,jtqsawchyv.qerbfsott,jtqsawchyv.qerbfsott,3,SMS Malware,train
4381,com.depositmobi,com.depositmobi,3,SMS Malware,train
4382,com.googleapi.cover,com.googleapi.cover,3,SMS Malware,test
4383,com.software.application,com.software.application,3,SMS Malware,train
4384,org.google.app,org.google.app,3,SMS Malware,train
4385,com.software.chrome,com.software.chrome,3,SMS Malware,train
4386,com.software.application,com.software.application,3,SMS Malware,train
4387,com.software.application,com.software.application,3,SMS Malware,train
4388,com.manufacturatinkov.instman,com.manufacturatinkov.instman,3,SMS Malware,train
4389,com.android.installer.full,com.android.installer.full,3,SMS Malware,test
4390,com.software.application,com.software.application,3,SMS Malware,train
4391,com.app.android,com.app.android,3,SMS Malware,validation
4392,com.android.installer.full,com.android.installer.full,3,SMS Malware,test
4393,lojofdnpb.gsqgxtbmh,lojofdnpb.gsqgxtbmh,3,SMS Malware,test
4394,com.android.apps,com.android.apps,3,SMS Malware,train
4395,com.software.application,com.software.application,3,SMS Malware,train
4396,eu.margaritasoft.firstdevelop,eu.margaritasoft.firstdevelop,3,SMS Malware,validation
4397,com.convertoman.proin,com.convertoman.proin,3,SMS Malware,train
4398,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
4399,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,SMS Malware,test
4400,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,SMS Malware,test
4401,vbkoxh.cswnpr,vbkoxh.cswnpr,3,SMS Malware,validation
4402,com.apps.android,com.apps.android,3,SMS Malware,test
4403,com.software.application,com.software.application,3,SMS Malware,train
4404,com.soft.common,com.soft.common,3,SMS Malware,train
4405,com.installer,com.installer,3,SMS Malware,test
